id_dico,genex:hasDico,id_conj,modele,id0,present1,id1,present2,id2,present3,id3,present4,id4,present5,id5,present6,id6,imparfait1,id7,imparfait2,id8,imparfait3,id9,imparfait4,id10,imparfait5,id11,imparfait6,id12,passeSimple1,id13,passeSimple2,id14,passeSimple3,id15,passeSimple4,id16,passeSimple5,id17,passeSimple6,id18,futurSimple1,id19,futurSimple2,id20,futurSimple3,id21,futurSimple4,id22,futurSimple5,id23,futurSimple6,id24,conditionnel1,id25,conditionnel2,id26,conditionnel3,id27,conditionnel4,id28,conditionnel5,id29,conditionnel6,id30,subjonctif1,id31,subjonctif2,id32,subjonctif3,id33,subjonctif4,id34,subjonctif5,id35,subjonctif6,id36,participe,id37,infinitif
40,33,727,mettre,0,ets,1,ets,2,et,3,ettons,4,ettez,5,ettent,6,ettais,7,ettais,8,ettait,9,ettions,10,ettiez,11,ettaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,ettrai,19,ettras,20,ettra,21,ettrons,22,ettrez,23,ettront,24,ettrais,25,ettrais,26,ettrait,27,ettrions,28,ettriez,29,ettraient,30,ette,31,ettes,32,ette,33,ettions,34,ettiez,35,ettent,36,ettant,37,ettre
40,33,728,peindre,0,eins,1,eins,2,eint,3,eignons,4,eignez,5,eignent,6,eignais,7,eignais,8,eignait,9,eignions,10,eigniez,11,eignaient,12,eignis,13,eignis,14,eignit,15,eignîmes,16,eignîtes,17,eignirent,18,eindrai,19,eindras,20,eindra,21,eindrons,22,eindrez,23,eindront,24,eindrais,25,eindrais,26,eindrait,27,eindrions,28,eindriez,29,eindraient,30,eigne,31,eignes,32,eigne,33,eignions,34,eigniez,35,eignent,36,eignant,37,eindre
40,33,729,cueillir,0,e,1,es,2,e,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,erai,19,eras,20,era,21,erons,22,erez,23,eront,24,erais,25,erais,26,erait,27,erions,28,eriez,29,eraient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,ant,37,ir
40,33,730,craindre,0,ains,1,ains,2,aint,3,aignons,4,aignez,5,aignent,6,aignais,7,aignais,8,aignait,9,aignions,10,aigniez,11,aingnaient,12,aignis,13,aignis,14,aignit,15,aignîmes,16,aignîtes,17,aignirent,18,aindrai,19,aindras,20,aindra,21,aindrons,22,aindrez,23,aindront,24,aindrais,25,aindrais,26,aindrait,27,aindrions,28,aindriez,29,aindraient,30,aigne,31,aignes,32,aigne,33,aignions,34,aigniez,35,aignent,36,aignant,37,aindre
40,33,1009,cure,0,---,1,---,2,s,3,---,4,---,5,---,6,---,7,---,8,---,9,---,10,---,11,---,12,---,13,---,14,---,15,---,16,---,17,---,18,---,19,---,20,---,21,---,22,---,23,---,24,---,25,---,26,---,27,---,28,---,29,---,30,---,31,---,32,---,33,---,34,---,35,---,36,---,37,---
40,33,732,traire,0,is,1,is,2,it,3,yons,4,yez,5,ient,6,yais,7,yais,8,yait,9,yions,10,yiez,11,yaient,12,- ,13,- ,14,- ,15,- ,16,- ,17,- ,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,ie,31,ies,32,ie,33,yions,34,yiez,35,ient,36,yant,37,ire
40,33,733,faire,0,fais,1,fais,2,fait,3,faisons,4,faites,5,font,6,faisais,7,faisais,8,faisait,9,faisions,10,faisiez,11,faisaient,12,fis,13,fis,14,fit,15,fîmes,16,fîtes,17,firent,18,ferai,19,feras,20,fera,21,ferons,22,ferez,23,feront,24,ferais,25,ferais,26,ferait,27,ferions,28,feriez,29,feraient,30,fasse,31,fasses,32,fasse,33,fassions,34,fassiez,35,fassent,36,faisant,37,faire
40,33,734,taire,0,ais,1,ais,2,ait,3,aisons,4,aisez,5,aisent,6,aisais,7,aisais,8,aisait,9,aisions,10,aisiez,11,aisaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,airai,19,airas,20,aira,21,airons,22,airez,23,airont,24,airais,25,airais,26,airait,27,airions,28,airiez,29,airaient,30,aise,31,aises,32,aise,33,aisions,34,aisiez,35,aisent,36,aisant,37,aire
40,33,735,connaître,0,ais,1,ais,2,aît,3,aissons,4,aissez,5,aissent,6,aissais,7,aissais,8,aissait,9,aissions,10,aissiez,11,aissaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,aîtrai,19,aîtras,20,aîtra,21,aîtrons,22,aîtrez,23,aîtront,24,aîtrais,25,aîtrais,26,aîtrait,27,aîtrions,28,aîtriez,29,aîtraient,30,aisse,31,aisses,32,aisse,33,aissions,34,aissiez,35,aissent,36,aissant,37,aître
40,33,736,naître,0,is,1,is,2,ît,3,issons,4,issez,5,issent,6,issais,7,issais,8,issait,9,issions,10,issiez,11,issaient,12,quis,13,quis,14,quît,15,quîmes,16,quîtes,17,quirent,18,îtrai,19,îtras,20,îtra,21,îtrons,22,îtrez,23,îtront,24,îtrais,25,îtrais,26,îtrait,27,îtrions,28,îtriez,29,îtraient,30,isse,31,isses,32,isse,33,issions,34,issiez,35,issent,36,issant,37,ître
40,33,737,vaincre,0,cs,1,cs,2,c,3,quons,4,quez,5,quent,6,quais,7,quais,8,quait,9,quionq,10,quiez,11,quaient,12,quis,13,quis,14,quit,15,quîmes,16,quîtes,17,quirent,18,crai,19,cras,20,cra,21,crons,22,crez,23,cront,24,crais,25,crais,26,crait,27,crions,28,criez,29,craient,30,que,31,ques,32,que,33,quions,34,quiez,35,quent,36,quant,37,cre
40,33,739,croire,0,ois,1,ois,2,oit,3,oyons,4,oyez,5,oient,6,oyais,7,oyais,8,oyait,9,oyions,10,oyiez,11,oyaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,oirai,19,oiras,20,oira,21,oirons,22,oirez,23,oiront,24,oirais,25,oirais,26,oirait,27,oirions,28,oiriez,29,oiraient,30,oie,31,oies,32,oie,33,oyions,34,oyiez,35,oient,36,oyant,37,oire
40,33,740,boire,0,ois,1,ois,2,oit,3,uvons,4,uvez,5,oivent,6,uvais,7,uvais,8,uvait,9,uvions,10,uviez,11,uvaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,oirai,19,oiras,20,oira,21,oirons,22,oirez,23,oiront,24,oirias,25,oirais,26,oirait,27,oirions,28,oiriez,29,oiraient,30,oive,31,oives,32,oive,33,uvions,34,uviez,35,oivent,36,uvant,37,oire
40,33,741,semer,0,ème,1,èmes,2,ème,3,emons,4,emez,5,èment,6,émais,7,émais,8,émait,9,émions,10,émiez,11,émaient,12,émai,13,émas,14,éma,15,émâmes,16,émâtes,17,émèrent,18,émerai,19,émeras,20,émera,21,émerons,22,émerez,23,émeront,24,émerais,25,émerais,26,émerait,27,émerions,28,émeriez,29,émeraient,30,ème,31,èmes,32,ème,33,émions,34,émiez,35,èment,36,emant,37,emer
40,33,743,léguer,0,ègue,1,ègues,2,ègue,3,éguons,4,éguez,5,èguent,6,éguais,7,éguais,8,éguait,9,éguions,10,éguiez,11,éguaient,12,éguai,13,éguas,14,égua,15,éguâmes,16,éguâtes,17,éguèrent,18,éguerai,19,égueras,20,éguera,21,éguerons,22,éguerez,23,égueront,24,éguerais,25,éguerais,26,éguerait,27,éguerions,28,égueriez,29,égueraient,30,ègue,31,ègues,32,ègue,33,éguions,34,éguiez,35,èguent,36,éguant,37,éguer
40,33,744,lécher,0,èche,1,èches,2,èche,3,échons,4,échez,5,èchent,6,échais,7,échais,8,échait,9,échions,10,échiez,11,échaient,12,échai,13,échas,14,écha,15,échâmes,16,échâtes,17,échèrent,18,écherai,19,écheras,20,échera,21,écherons,22,écherez,23,écheront,24,écherais,25,écherais,26,écherait,27,écherions,28,écheriez,29,écheraient,30,èche,31,èches,32,èche,33,échions,34,échiez,35,èchent,36,échant,37,écher
40,33,745,suivre,0,s,1,s,2,t,3,vons,4,vez,5,vent,6,vais,7,vais,8,vait,9,vions,10,viez,11,vaient,12,vis,13,vis,14,vit,15,vîmes,16,vîtes,17,virent,18,VRAI,19,vras,20,vra,21,vrons,22,vrez,23,vront,24,vrais,25,vrais,26,vrait,27,vrions,28,vriez,29,vraient,30,ve,31,ves,32,ve,33,vions,34,viez,35,vent,36,vant,37,vre
40,33,746,conclure,0,us,1,us,2,ut,3,uons,4,uez,5,uent,6,uais,7,uais,8,uait,9,uions,10,uiez,11,uaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,urai,19,uras,20,ura,21,urons,22,urez,23,uront,24,urais,25,urais,26,urait,27,urions,28,uriez,29,uraient,30,ue,31,ues,32,ue,33,uions,34,uiez,35,uent,36,uant,37,ure
40,33,747,lire,0,is,1,is,2,it,3,isons,4,isez,5,isent,6,isais,7,isais,8,isait,9,isions,10,isiez,11,isaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,ise,31,ises,32,ise,33,isions,34,isiez,35,isent,36,isant,37,ire
40,33,748,haïr,0,ais,1,ais,2,ait,3,aïssons,4,aïssez,5,aïssent,6,aïssais,7,aïssais,8,aïssait,9,aïssions,10,aïssiez,11,aïssaient,12,aïs,13,aïs,14,aït,15,aïmes,16,aïtes,17,aïrent,18,aïrai,19,aïras,20,aïra,21,aïrons,22,aïrez,23,aïront,24,aïrais,25,aïrais,26,aïrait,27,aïrions,28,aïriez,29,aïraient,30,aïsse,31,aïsses,32,aïsse,33,aïssions,34,aïssiez,35,aïssent,36,aïssant,37,aïr
40,33,749,pénétrer,0,ètre,1,ètres,2,ètre,3,étrons,4,étrez,5,ètrent,6,étrais,7,étrais,8,étrait,9,étrions,10,étriez,11,étraient,12,étrai,13,étras,14,étra,15,étrâmes,16,étrâtes,17,étrèrent,18,étrerai,19,étreras,20,étrera,21,étrerons,22,étrerez,23,étreront,24,étrerais,25,étrerais,26,étrerait,27,étrerions,28,étreriez,29,étreraient,30,ètre,31,ètres,32,ètre,33,étrions,34,étriez,35,ètrent,36,étrant,37,étrer
40,33,751,confire,0,is,1,is,2,it,3,isons,4,isez,5,isent,6,isais,7,isais,8,isait,9,isions,10,isiez,11,isaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,ise,31,ises,32,ise,33,isions,34,isiez,35,isent,36,isant,37,ire
40,33,752,cuire,0,uis,1,uis,2,uit,3,uisons,4,uisez,5,uisent,6,uisais,7,uisais,8,uisait,9,uisions,10,uisiez,11,uisaient,12,uisis,13,uisis,14,uisit,15,uisîmes,16,uisîtes,17,uisirent,18,uirai,19,uiras,20,uira,21,uirons,22,uirez,23,uiront,24,uirais,25,uirais,26,uirait,27,uirions,28,uiriez,29,uiraient,30,uise,31,uises,32,uise,33,uisions,34,uisiez,35,uisent,36,uisant,37,uire
40,33,753,lever,0,ève,1,èves,2,ève,3,evons,4,evez,5,èvent,6,evais,7,evais,8,evait,9,evions,10,eviez,11,evaient,12,evai,13,evas,14,eva,15,evâmes,16,evâtes,17,evèrent,18,éverai,19,éveras,20,évera,21,éverons,22,éverez,23,éveront,24,éverais,25,éverais,26,éverait,27,éverions,28,éveriez,29,éveraient,30,ève,31,èves,32,ève,33,evions,34,eviez,35,èvent,36,evant,37,ever
40,33,754,céder,0,ède,1,èdes,2,ède,3,édons,4,édons,5,èdent,6,édais,7,édais,8,édait,9,édions,10,édiez,11,édaient,12,édai,13,édas,14,éda,15,édâmes,16,édâtes,17,édèrent,18,éderai,19,éderas,20,édera,21,éderons,22,éderez,23,éderont,24,éderais,25,éderais,26,éderait,27,éderions,28,éderiez,29,éderaient,30,ède,31,èdes,32,ède,33,édions,34,édiez,35,èdent,36,édant,37,éder
40,33,755,imprégner,0,ègne,1,ègnes,2,ègne,3,égnons,4,égnez,5,ègnent,6,égnais,7,égnais,8,égnait,9,égnions,10,égniez,11,égnaient,12,égnai,13,égnas,14,égna,15,égnâmes,16,égnâtes,17,égnèrent,18,égnerai,19,égneras,20,égnera,21,égnerons,22,égnerez,23,égneront,24,égnerais,25,égnerais,26,égnerait,27,égnerions,28,égneriez,29,égneraient,30,ègne,31,ègnes,32,ègne,33,égnions,34,égniez,35,ègnent,36,égnant,37,égner
40,33,756,vociférer,0,ère,1,ères,2,ère,3,érons,4,érez,5,èrent,6,érais,7,érais,8,érait,9,érions,10,ériez,11,éraient,12,érai,13,éras,14,éra,15,érâmes,16,érâtes,17,érèrent,18,érerai,19,éreras,20,érera,21,érerons,22,érerez,23,éreront,24,érerais,25,érerais,26,érerait,27,érerions,28,éreriez,29,éreraient,30,ère,31,ères,32,ère,33,érions,34,ériez,35,èrent,36,érant,37,érer
40,33,757,mener,0,ène,1,ènes,2,ène,3,enons,4,enez,5,ènent,6,enais,7,enais,8,enait,9,enions,10,eniez,11,enaient,12,enai,13,enas,14,ena,15,enâmes,16,enâtes,17,enèrent,18,énerai,19,éneras,20,énera,21,énerons,22,énerez,23,éneront,24,énerais,25,énerais,26,énerait,27,énerions,28,éneriez,29,éneraient,30,ène,31,ènes,32,ène,33,enions,34,eniez,35,ènent,36,enant,37,ener
40,33,758,peser,0,èse,1,èses,2,èse,3,esons,4,esez,5,èsent,6,esais,7,esais,8,esait,9,esions,10,esiez,11,esaient,12,esai,13,esas,14,esa,15,esâmes,16,esâtes,17,esèrent,18,éserai,19,éseras,20,ésera,21,éserons,22,éserez,23,éseront,24,éserais,25,éserais,26,éserait,27,éserions,28,éseriez,29,éseraient,30,èse,31,èses,32,èse,33,esions,34,esiez,35,èsent,36,esant,37,eser
40,33,759,régler,0,ègle,1,ègles,2,ègle,3,églons,4,églez,5,èglent,6,églais,7,églais,8,églait,9,églions,10,égliez,11,églaient,12,églai,13,églas,14,égla,15,églâmes,16,églâtes,17,églèrent,18,églerai,19,égleras,20,églera,21,églerons,22,églerez,23,égleront,24,églerais,25,églerais,26,églerait,27,églerions,28,égleriez,29,égleraient,30,ègle,31,ègles,32,ègle,33,églions,34,égliez,35,èglent,36,églant,37,égler
40,33,760,envoyer,0,oie,1,oies,2,oie,3,oyons,4,oyez,5,oient,6,oyais,7,oyais,8,oyait,9,oyions,10,oyiez,11,oyaient,12,oyai,13,oyas,14,oya,15,oyâmes,16,oyâtes,17,oyèrent,18,errai,19,erras,20,erra,21,errons,22,errez,23,erront,24,errais,25,errais,26,errait,27,errions,28,erriez,29,erraient,30,oie,31,oies,32,oie,33,oyions,34,oyiez,35,oient,36,oyant,37,oyer
40,33,761,rompre,0,s,1,s,2,t,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,rai,19,ras,20,ra,21,rons,22,rez,23,ront,24,rais,25,rais,26,rait,27,rions,28,riez,29,raient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,ant,37,re
44,36,762,avoir,0,ai,1,as,2,a,3,avons,4,avez,5,ont,6,avais,7,avais,8,avait,9,avions,10,aviez,11,avaient,12,eus,13,eus,14,eut,15,eûmes,16,eûtes,17,eurent,18,aurai,19,auras,20,aura,21,aurons,22,aurez,23,auront,24,aurais,25,aurais,26,aurait,27,aurions,28,auriez,29,auraient,30,aie,31,aies,32,ait,33,ayions,34,ayiez,35,aient,36,ayant,37,avoir
44,36,763,être,0,suis,1,es,2,est,3,sommes,4,êtes,5,sont,6,étais,7,étais,8,était,9,étions,10,étiez,11,étaient,12,fus,13,fus,14,fut,15,fûmes,16,fûtes,17,furent,18,serai,19,seras,20,sera,21,serons,22,serez,23,seront,24,serais,25,serais,26,serait,27,serions,28,seriez,29,seraient,30,sois,31,sois,32,soit,33,soyions,34,soyiez,35,soient,36,étant,37,être
44,36,765,jeter,0,ette,1,ettes,2,ette,3,etons,4,etez,5,ettent,6,etais,7,etais,8,etait,9,etions,10,etiez,11,etaient,12,etai,13,etas,14,eta,15,etâmes,16,etâtes,17,etèrent,18,etterai,19,etteras,20,ettera,21,etterons,22,etterez,23,etteront,24,etterais,25,etterais,26,etterait,27,etterions,28,etteriez,29,etteraient,30,ette,31,ettes,32,ette,33,etions,34,etiez,35,ettent,36,etant,37,eter
44,36,766,aimer,0,e,1,es,2,e,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,ai,13,as,14,a,15,âmes,16,âtes,17,èrent,18,erai,19,eras,20,era,21,erons,22,erez,23,eront,24,erais,25,erais,26,erait,27,erions,28,eriez,29,eraient,30,e,31,e,32,e,33,ions,34,iez,35,ent,36,ant,37,er
44,36,767,placer,0,ce,1,ces,2,ce,3,çons,4,cez,5,cent,6,çais,7,çais,8,çait,9,cions,10,ciez,11,çaient,12,çai,13,ças,14,ça,15,çâmes,16,çâtes,17,cèrent,18,cerai,19,ceras,20,cera,21,cerons,22,cerez,23,ceront,24,cerais,25,cerais,26,cerait,27,cerions,28,ceriez,29,ceraient,30,ce,31,ces,32,ce,33,cions,34,ciez,35,cent,36,çant,37,cer
44,36,768,manger,0,e,1,es,2,e,3,eons,4,ez,5,ent,6,eais,7,eais,8,eait,9,ions,10,iez,11,eaient,12,eai,13,eas,14,ea,15,eâmes,16,eâtes,17,èrent,18,erai,19,eras,20,era,21,erons,22,erez,23,eront,24,erais,25,erais,26,erait,27,erions,28,eriez,29,eraient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,eant,37,er
44,36,769,inquiéter,0,ète,1,ètes,2,ète,3,étons,4,étez,5,ètent,6,étais,7,étais,8,était,9,étions,10,étiez,11,étaient,12,étai,13,étas,14,éta,15,étâmes,16,étâtes,17,étèrent,18,éterai,19,éteras,20,étera,21,éterons,22,éterez,23,éteront,24,éterais,25,éterais,26,éterait,27,éterions,28,éteriez,29,éteraient,30,ète,31,ètes,32,ète,33,étions,34,étiez,35,ètent,36,étant,37,éter
44,36,770,appeler,0,elle,1,elles,2,elle,3,elons,4,elez,5,ellent,6,elais,7,elais,8,elait,9,elions,10,eliez,11,elaient,12,elai,13,elas,14,ela,15,elâmes,16,elâtes,17,elèrent,18,ellerai,19,elleras,20,ellera,21,ellerons,22,ellerez,23,elleront,24,ellerais,25,ellerais,26,ellerait,27,ellerions,28,elleriez,29,elleraient,30,elle,31,elles,32,elle,33,elions,34,eliez,35,ellent,36,elant,37,eler
44,36,771,acheter,0,ète,1,ètes,2,ète,3,etons,4,etez,5,ètent,6,etais,7,etais,8,etait,9,etions,10,etiez,11,etaient,12,etai,13,etas,14,eta,15,etâmes,16,etâtes,17,etèrent,18,èterai,19,èteras,20,ètera,21,èterons,22,èterez,23,èteront,24,èterais,25,èterais,26,èterait,27,èterions,28,èteriez,29,èteraient,30,ète,31,ètes,32,ète,33,etions,34,etiez,35,ètent,36,etant,37,eter
44,36,773,protéger,0,ège,1,èges,2,ège,3,égeons,4,égez,5,ègent,6,égeais,7,égeais,8,égeait,9,égions,10,égiez,11,égeaient,12,égeai,13,égeas,14,égea,15,égeâmes,16,égeâtes,17,égèrent,18,égerai,19,égeras,20,égera,21,égeront,22,égerez,23,égeront,24,égerais,25,égerais,26,égerait,27,égerions,28,égeriez,29,égeraient,30,ège,31,èges,32,ège,33,égions,34,égiez,35,ègent,36,égeant,37,éger
44,36,775,essayer,0,aie,1,aies,2,aie,3,ayons,4,ayez,5,aient,6,ayais,7,ayais,8,ayait,9,ayions,10,ayiez,11,ayaient,12,ayai,13,ayas,14,aya,15,ayâmes,16,ayâtes,17,ayèrent,18,aierai,19,aieras,20,aiera,21,aierons,22,aierez,23,aieront,24,aierais,25,aierais,26,aierait,27,aierions,28,aieriez,29,aieriont,30,aie,31,aies,32,aie,33,ayions,34,ayiez,35,aient,36,ayant,37,ayer
44,36,777,écrire,0,cris,1,cris,2,crit,3,crivons,4,crivez,5,crivent,6,crivais,7,crivais,8,crivait,9,crivions,10,criviez,11,crivaient,12,crivis,13,crivis,14,crivit,15,crivîmes,16,crivîtes,17,crivirent,18,crirai,19,criras,20,crira,21,crirons,22,crirez,23,criront,24,crirais,25,crirais,26,crirait,27,cririons,28,cririez,29,criraient,30,crive,31,crives,32,crive,33,crivions,34,criviez,35,crivent,36,crivant,37,crire
44,36,778,finir,0,is,1,is,2,it,3,issons,4,issez,5,issent,6,issais,7,issais,8,issait,9,issions,10,issiez,11,issaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,isse,31,isses,32,isse,33,issions,34,issiez,35,issent,36,issant,37,ir
44,36,780,rire,0,is,1,is,2,it,3,ions,4,iez,5,ient,6,iais,7,iais,8,iait,9,iions,10,iiez,11,iaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,ie,31,ies,32,ie,33,iions,34,iiez,35,ient,36,iant,37,ire
44,36,781,aller,0,vais,1,vas,2,va,3,allons,4,allez,5,vont,6,allais,7,allais,8,allait,9,allions,10,alliez,11,allaient,12,allai,13,allas,14,alla,15,allâmes,16,allâtes,17,allèrent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,aille,31,ailles,32,aille,33,allions,34,alliez,35,aillent,36,allant,37,aller
44,36,782,tenir,0,iens,1,iens,2,ient,3,enons,4,enez,5,iennent,6,enais,7,enais,8,enait,9,enions,10,eniez,11,enaient,12,ins,13,ins,14,int,15,înmes,16,întes,17,inrent,18,iendrai,19,iendras,20,iendra,21,iendrons,22,iendrez,23,iendront,24,iendrais,25,iendrais,26,iendrait,27,iendrions,28,iendriez,29,iendraient,30,ienne,31,iennes,32,ienne,33,enions,34,eniez,35,iennent,36,enant,37,enir
44,36,783,vivre,0,is,1,is,2,it,3,ivons,4,ivez,5,ivent,6,ivais,7,ivais,8,ivait,9,ivions,10,iviez,11,ivaient,12,écus,13,écus,14,écut,15,écûmes,16,écûtes,17,écurent,18,ivrai,19,ivras,20,ivra,21,ivrons,22,ivrez,23,ivront,24,ivrais,25,ivrais,26,ivrait,27,virions,28,ivriez,29,ivraient,30,ive,31,ives,32,ive,33,ivions,34,iviez,35,ivent,36,ivant,37,ivre
44,36,784,sentir,0,s,1,s,2,t,3,tons,4,tez,5,tent,6,tais,7,tais,8,tait,9,tions,10,tiez,11,taient,12,tis,13,tis,14,tit,15,tîmes,16,tîtes,17,tirent,18,tirai,19,tiras,20,tira,21,tirons,22,tirez,23,tiront,24,tirais,25,tirais,26,tirait,27,tirions,28,tiriez,29,tiraient,30,te,31,tes,32,te,33,tions,34,tiez,35,tent,36,tant,37,tir
44,36,785,feindre-craindre,0,ins,1,ins,2,int,3,ignons,4,ignez,5,ignent,6,ignais,7,ignais,8,ignait,9,ignions,10,igniez,11,ignaient,12,ignis,13,ignis,14,ignit,15,ignîmes,16,ignîtes,17,ignirent,18,indrai,19,indras,20,indra,21,indrons,22,indrez,23,indront,24,indrais,25,indrais,26,indrait,27,indrions,28,indriez,29,indraient,30,igne,31,ignes,32,igne,33,ignions,34,igniez,35,ignent,36,ignant,37,indre
44,36,786,couvrir,0,e,1,es,2,e,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,ant,37,ir
44,36,787,quérir,0,iers,1,iers,2,iert,3,érons,4,érez,5,ièrent,6,érais,7,érais,8,érait,9,érions,10,ériez,11,éraient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,errai,19,erras,20,erra,21,errons,22,errez,23,erront,24,errais,25,errais,26,errait,27,errions,28,erriez,29,erraient,30,ière,31,ières,32,ière,33,érions,34,iériez,35,ièrent,36,érant,37,érir
44,36,791,dormir,0,s,1,s,2,t,3,mons,4,mez,5,ment,6,mais,7,mais,8,mait,9,mions,10,miez,11,maient,12,mis,13,mis,14,mit,15,mîmes,16,mîtes,17,mirent,18,mirai,19,miras,20,mira,21,mirons,22,mirez,23,miront,24,mirais,25,mirais,26,mirait,27,mirions,28,miriez,29,miraient,30,me,31,mes,32,me,33,mions,34,miez,35,ment,36,mant,37,mir
44,36,792,courir,0,s,1,s,2,t,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,rai,19,ras,20,ra,21,rons,22,rez,23,ront,24,rais,25,rais,26,rait,27,rions,28,riez,29,raient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,ant,37,ir
44,36,793,mourir,0,eurs,1,eurs,2,eurt,3,ourons,4,ourez,5,eurent,6,ourais,7,ourais,8,ourait,9,ourions,10,ouriez,11,ouraient,12,ourus,13,ourus,14,ourut,15,ourûmes,16,ourûtes,17,oururent,18,ourrai,19,ourras,20,ourra,21,ourrons,22,ourrez,23,ourront,24,ourrais,25,ourrais,26,ourrait,27,ourrions,28,ourriez,29,ourraient,30,eure,31,eures,32,eure,33,ourions,34,ouriez,35,eurent,36,ourant,37,ourir
44,36,794,servir,0,s,1,s,2,t,3,vons,4,vez,5,vent,6,vais,7,vais,8,vait,9,vions,10,viez,11,vaient,12,vis,13,vis,14,vit,15,vîmes,16,vîtes,17,virent,18,virai,19,viras,20,vira,21,virons,22,virez,23,viront,24,virais,25,virais,26,virait,27,virions,28,viriez,29,viraient,30,ve,31,ves,32,ve,33,vions,34,viez,35,vent,36,vant,37,vir
44,36,795,fuir,0,uis,1,uis,2,uit,3,uyons,4,uyez,5,uient,6,uyais,7,uyais,8,uyait,9,uyions,10,uyiez,11,uyaient,12,uis,13,uis,14,uit,15,uîmes,16,uîtes,17,uirent,18,uirai,19,uiras,20,uira,21,uirons,22,uirez,23,uiront,24,uirais,25,uirais,26,uirait,27,uirions,28,uiriez,29,uiraient,30,uie,31,uies,32,uie,33,uyions,34,uyiez,35,uient,36,uyant,37,uir
44,36,796,recevoir,0,çois,1,çois,2,çoit,3,cevons,4,cevez,5,çoivent,6,cevais,7,cevais,8,cevait,9,cevions,10,ceviez,11,cevaient,12,çus,13,çus,14,çut,15,çûmes,16,çûtes,17,çurent,18,cevrai,19,cevras,20,cevra,21,cevrons,22,cevrez,23,cevront,24,cevrais,25,cevrais,26,cevrait,27,cevrions,28,cevriez,29,cevraient,30,çoive,31,çoives,32,çoive,33,cevions,34,ceviez,35,çoivent,36,cevant,37,cevoir
44,36,797,voir,0,ois,1,ois,2,oit,3,oyons,4,oyez,5,oient,6,oyais,7,oyais,8,oyait,9,oyions,10,ouiez,11,oyaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,errai,19,erras,20,erra,21,errons,22,errez,23,erront,24,errais,25,errais,26,errait,27,errions,28,erriez,29,erraient,30,oie,31,oies,32,oie,33,oyions,34,oyiez,35,oient,36,oyant,37,oir
44,36,798,savoir,0,sais,1,sais,2,sait,3,savons,4,savez,5,savent,6,savais,7,savais,8,savait,9,savions,10,saviez,11,savaient,12,sus,13,sus,14,sut,15,sûmes,16,sûtes,17,surent,18,saurai,19,sauras,20,saura,21,saurons,22,saurez,23,sauront,24,saurais,25,saurais,26,saurait,27,saurions,28,sauriez,29,sauraient,30,sache,31,saches,32,sache,33,sachions,34,sachiez,35,sachent,36,sachant,37,savoir
